lr,Lr,rl,Rl,ll,Ll,rr,Rr,l,r,L,R,space,shift,cpm,is_bot
152.1,197.0,367.125,0.0,252.47058823529412,323.3333333333333,557.8,323.0,109.82142857142857,104.23529411764706,141.0,103.0,88.63636363636364,844.6666666666666,7.911116281775347,0
233.9090909090909,202.0,184.5,384.0,151.27272727272728,0.0,144.25,210.0,114.63636363636364,92.94117647058823,99.0,69.5,74.0,456.3333333333333,10.425020048115478,0
314.3333333333333,302.0,186.91666666666666,0.0,246.78571428571428,0.0,367.1666666666667,0.0,108.53846153846153,99.2,123.0,0.0,84.6,456.0,8.626001232285889,0
282.2,351.0,167.3,0.0,299.0,0.0,291.0,0.0,113.14285714285714,98.27272727272727,140.0,0.0,83.77777777777777,262.0,9.327230330771224,0
224.5,0.0,365.6666666666667,0.0,301.15,268.0,243.0,0.0,116.46666666666667,103.94444444444444,123.0,0.0,91.36363636363636,252.0,8.739881080306612,0
164.86666666666667,0.0,162.85714285714286,0.0,287.09090909090907,218.0,254.33333333333334,164.0,119.11538461538461,99.78571428571429,130.0,100.0,91.0,442.0,11.221336802732152,0
141.30769230769232,118.0,277.84615384615387,0.0,200.0,0.0,236.0,0.0,96.81818181818181,83.7,124.0,0.0,87.875,264.0,11.531211886018406,0
182.13333333333333,0.0,212.92857142857142,137.0,249.13333333333333,0.0,219.69230769230768,0.0,97.03333333333333,84.14285714285714,0.0,79.0,78.11111111111111,242.0,10.851615947157349,0
123.93333333333334,0.0,182.5,0.0,300.46153846153845,280.0,232.6,0.0,105.17857142857143,88.04,111.0,0.0,81.22222222222223,192.0,11.509756316877978,0
115.06666666666666,0.0,154.53846153846155,125.0,214.625,103.0,204.0,0.0,100.61290322580645,79.04347826086956,83.0,79.0,81.9,310.6666666666667,13.164170561862063,0
102.75,530.0,208.4,114.0,225.27272727272728,697.6666666666666,736.0,0.0,96.2,92.07692307692308,118.0,87.0,88.5,1031.3333333333333,6.763223377783449,0
118.55555555555556,129.0,217.44444444444446,81.0,145.4,0.0,126.75,195.0,111.2,93.06666666666666,112.0,90.5,87.5,277.25,14.585232452142206,0
140.1818181818182,81.0,199.45454545454547,0.0,252.2,0.0,256.3529411764706,0.0,102.52380952380952,83.65517241379311,89.0,0.0,76.125,502.0,10.707593468367985,0
148.5,88.0,117.2,0.0,187.0,0.0,220.0,0.0,103.33333333333333,81.95,84.0,0.0,86.55555555555556,89.44444444444444,14.731027226094962,0
149.15384615384616,0.0,271.4166666666667,0.0,292.44444444444446,188.0,413.22222222222223,0.0,92.54838709677419,89.45454545454545,133.0,0.0,78.1,258.0,8.890712624811927,0
155.6,0.0,187.42857142857142,0.0,272.25,217.0,244.07142857142858,167.0,95.96296296296296,94.9,121.0,101.0,86.3,338.6666666666667,10.916534000454854,0
208.375,345.0,125870.2,137.0,3480.3,0.0,235.5,184.0,151.0,155.35714285714286,178.0,95.0,149.66666666666666,229.66666666666666,0.08548533926431617,0
130.75,104.0,115.66666666666667,0.0,108.125,0.0,91.5,0.0,1.1,1.2941176470588236,4.0,0.0,1.75,6.0,21.89101071262226,1
110.0,0.0,110.46153846153847,105.0,125.07692307692308,0.0,102.9,0.0,1.0,1.125,0.0,1.0,1.5,2.0,21.26546975771309,1
106.73333333333333,0.0,106.5,0.0,142.3,222.0,133.0,0.0,1.36,1.375,1.0,0.0,1.5555555555555556,1.0,20.219039595619208,1
99.61538461538461,0.0,125.08333333333333,93.0,129.46666666666667,138.0,107.0,0.0,1.2758620689655173,1.1666666666666667,1.0,1.0,1.2,1.0,21.369767034506918,1
88.0,106.0,128.8,111.0,109.9090909090909,117.33333333333333,131.75,0.0,1.7,1.8461538461538463,1.2,2.0,1.5714285714285714,2.0,22.91396454820579,1
103.375,93.0,121.22222222222223,99.0,99.1,0.0,95.25,102.0,1.45,1.5,2.0,1.5,1.1666666666666667,3.0,23.297037224613828,1
115.66666666666667,97.0,108.55555555555556,0.0,118.7,0.0,113.4,0.0,1.631578947368421,1.6,1.0,0.0,1.375,3.0,22.082018927444796,1
123.2,117.0,99.9,0.0,135.9090909090909,0.0,101.22222222222223,0.0,1.4285714285714286,1.5,2.0,0.0,1.5555555555555556,3.0,21.867115222876365,1
103.9,0.0,122.88888888888889,0.0,126.06666666666666,115.0,119.0,0.0,1.52,1.5,2.0,0.0,1.5555555555555556,3.0,21.151586368977675,1
111.84615384615384,0.0,101.41666666666667,0.0,133.9,108.0,117.54545454545455,87.0,1.6956521739130435,1.44,3.0,2.0,1.5,3.5,21.727702821096898,1
