uuid,sentence_id,key_event,key_code,key_char,alt_key,ctrl_key,shift_key,is_bot,timestamp
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,73,i,0,0,0,0,1621639926856.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,76,l,0,0,0,0,1621639926916.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,32, ,0,0,0,0,1621639927092.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,32, ,0,0,0,0,1621639927234.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,81,q,0,0,0,0,1621639927563.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,81,q,0,0,0,0,1621639927692.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,85,u,0,0,0,0,1621639927842.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,85,u,0,0,0,0,1621639928011.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,69,e,0,0,0,0,1621639928297.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,69,e,0,0,0,0,1621639928369.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,69,e,0,0,0,0,1621639928486.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,69,e,0,0,0,0,1621639928584.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,78,n,0,0,0,0,1621639928597.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,78,n,0,0,0,0,1621639928716.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,32, ,0,0,0,0,1621639928839.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,32, ,0,0,0,0,1621639928971.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,65,a,0,0,0,0,1621639929103.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,78,n,0,0,0,0,1621639929205.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,65,a,0,0,0,0,1621639929220.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,78,n,0,0,0,0,1621639929316.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,68,d,0,0,0,0,1621639929347.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,32, ,0,0,0,0,1621639929435.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,68,d,0,0,0,0,1621639929469.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,32, ,0,0,0,0,1621639929543.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,74,j,0,0,0,0,1621639929583.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,74,j,0,0,0,0,1621639929743.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,65,a,0,0,0,0,1621639929770.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,65,a,0,0,0,0,1621639929838.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,75,k,0,0,0,0,1621639930067.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,75,k,0,0,0,0,1621639930107.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,67,c,0,0,0,0,1621639930122.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,67,c,0,0,0,0,1621639930241.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,67,c,0,0,0,0,1621639930576.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,67,c,0,0,0,0,1621639930667.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,75,k,0,0,0,0,1621639930771.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,75,k,0,0,0,0,1621639930842.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,190,.,0,0,0,0,1621639931357.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,190,.,0,0,0,0,1621639931456.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,16,Shift,0,0,1,0,1621639933143.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,74,J,0,0,1,0,1621639933391.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,74,J,0,0,1,0,1621639933459.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,16,Shift,0,0,0,0,1621639933462.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,65,a,0,0,0,0,1621639933472.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,65,a,0,0,0,0,1621639933582.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,16,Shift,0,0,1,0,1621639934478.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,74,J,0,0,1,0,1621639934774.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,16,Shift,0,0,0,0,1621639934851.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,65,a,0,0,0,0,1621639934854.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,74,j,0,0,0,0,1621639934874.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,65,a,0,0,0,0,1621639934941.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,67,c,0,0,0,0,1621639935018.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,75,k,0,0,0,0,1621639935102.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,67,c,0,0,0,0,1621639935122.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,75,k,0,0,0,0,1621639935190.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keydown,190,.,0,0,0,0,1621639935283.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,4,keyup,190,.,0,0,0,0,1621639935374.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,16,Shift,0,0,1,0,1621639936029.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,87,W,0,0,1,0,1621639936104.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,16,Shift,0,0,0,0,1621639936196.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,87,w,0,0,0,0,1621639936228.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,65,a,0,0,0,0,1621639936338.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,65,a,0,0,0,0,1621639936470.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,84,t,0,0,0,0,1621639936761.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,84,t,0,0,0,0,1621639936869.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,67,c,0,0,0,0,1621639937064.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,67,c,0,0,0,0,1621639937176.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,72,h,0,0,0,0,1621639937191.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,72,h,0,0,0,0,1621639937315.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,16,Shift,0,0,1,0,1621639938017.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,32, ,0,0,1,0,1621639938143.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,32, ,0,0,1,0,1621639938243.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,16,Shift,0,0,0,0,1621639938623.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,16,Shift,0,0,1,0,1621639938804.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,74,J,0,0,1,0,1621639938947.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,16,Shift,0,0,0,0,1621639939047.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,74,j,0,0,0,0,1621639939079.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,69,e,0,0,0,0,1621639939584.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,69,e,0,0,0,0,1621639939724.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,79,o,0,0,0,0,1621639939881.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,79,o,0,0,0,0,1621639940015.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,80,p,0,0,0,0,1621639940202.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,80,p,0,0,0,0,1621639940350.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,65,a,0,0,0,0,1621639940403.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,65,a,0,0,0,0,1621639940539.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,82,r,0,0,0,0,1621639941089.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,82,r,0,0,0,0,1621639941238.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,68,d,0,0,0,0,1621639941368.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,68,d,0,0,0,0,1621639941496.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,89,y,0,0,0,0,1621639941523.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,89,y,0,0,0,0,1621639941650.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,16,Shift,0,0,1,0,1621639941972.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,16,Shift,0,0,0,0,1621639942347.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,16,Shift,0,0,1,0,1621639942526.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,16,Shift,0,0,0,0,1621639943490.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,16,Shift,0,0,1,0,1621639944184.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,16,Shift,0,0,0,0,1621639945568.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,16,Shift,0,0,1,0,1621639945790.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,16,Shift,0,0,0,0,1621639946335.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,188,",",0,0,0,0,1621639947363.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,188,",",0,0,0,0,1621639947503.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,32, ,0,0,0,0,1621639947707.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,32, ,0,0,0,0,1621639947791.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,16,Shift,0,0,1,0,1621639947845.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,65,A,0,0,1,0,1621639947924.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,16,Shift,0,0,0,0,1621639947997.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,65,a,0,0,0,0,1621639948037.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,76,l,0,0,0,0,1621639948245.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,69,e,0,0,0,0,1621639948389.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,76,l,0,0,0,0,1621639948397.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,69,e,0,0,0,0,1621639948534.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,88,x,0,0,0,0,1621639948609.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,88,x,0,0,0,0,1621639948757.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keydown,32, ,0,0,0,0,1621639949004.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,5,keyup,32, ,0,0,0,0,1621639949123.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,16,Shift,0,0,1,0,1621639966779.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,87,W,0,0,1,0,1621639966819.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,16,Shift,0,0,0,0,1621639966939.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,87,w,0,0,0,0,1621639966963.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,72,h,0,0,0,0,1621639967102.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,72,h,0,0,0,0,1621639967163.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,69,e,0,0,0,0,1621639967468.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,69,e,0,0,0,0,1621639967553.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,78,n,0,0,0,0,1621639967561.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,78,n,0,0,0,0,1621639967684.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,32, ,0,0,0,0,1621639967780.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,32, ,0,0,0,0,1621639967903.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,90,z,0,0,0,0,1621639968177.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,90,z,0,0,0,0,1621639968300.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,79,o,0,0,0,0,1621639968329.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,79,o,0,0,0,0,1621639968420.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,79,o,0,0,0,0,1621639968499.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,79,o,0,0,0,0,1621639968615.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,77,m,0,0,0,0,1621639969554.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,77,m,0,0,0,0,1621639969683.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,66,b,0,0,0,0,1621639969811.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,66,b,0,0,0,0,1621639969963.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,73,i,0,0,0,0,1621639969986.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,85,u,0,0,0,0,1621639969998.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,69,e,0,0,0,0,1621639970044.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,85,u,0,0,0,0,1621639970066.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,73,i,0,0,0,0,1621639970071.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,69,e,0,0,0,0,1621639970161.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,69,e,0,0,0,0,1621639970965.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,69,e,0,0,0,0,1621639971117.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,83,s,0,0,0,0,1621639971306.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,83,s,0,0,0,0,1621639971425.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,32, ,0,0,0,0,1621639971519.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,65,a,0,0,0,0,1621639971623.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,32, ,0,0,0,0,1621639971649.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,65,a,0,0,0,0,1621639971730.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,82,r,0,0,0,0,1621639971795.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,82,r,0,0,0,0,1621639971890.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,82,r,0,0,0,0,1621639972448.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,82,r,0,0,0,0,1621639972580.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,73,i,0,0,0,0,1621639972608.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,73,i,0,0,0,0,1621639972757.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,86,v,0,0,0,0,1621639972759.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,69,e,0,0,0,0,1621639972891.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,86,v,0,0,0,0,1621639972901.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,69,e,0,0,0,0,1621639972999.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,32, ,0,0,0,0,1621639973067.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,32, ,0,0,0,0,1621639973240.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,188,",",0,0,0,0,1621639973890.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,188,",",0,0,0,0,1621639974037.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,32, ,0,0,0,0,1621639974673.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,32, ,0,0,0,0,1621639974781.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,81,q,0,0,0,0,1621639974957.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,81,q,0,0,0,0,1621639975046.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,85,u,0,0,0,0,1621639975260.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,73,i,0,0,0,0,1621639975344.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,85,u,0,0,0,0,1621639975419.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,73,i,0,0,0,0,1621639975483.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,67,c,0,0,0,0,1621639975507.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,67,c,0,0,0,0,1621639975639.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,75,k,0,0,0,0,1621639975733.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,75,k,0,0,0,0,1621639975821.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,76,l,0,0,0,0,1621639976001.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,89,y,0,0,0,0,1621639976113.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,76,l,0,0,0,0,1621639976126.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,89,y,0,0,0,0,1621639976232.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,32, ,0,0,0,0,1621639976286.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,32, ,0,0,0,0,1621639976429.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,70,f,0,0,0,0,1621639977252.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,70,f,0,0,0,0,1621639977347.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,65,a,0,0,0,0,1621639977486.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,65,a,0,0,0,0,1621639977632.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,88,x,0,0,0,0,1621639977669.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,88,x,0,0,0,0,1621639977793.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,32, ,0,0,0,0,1621639977828.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,32, ,0,0,0,0,1621639977991.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,16,Shift,0,0,1,0,1621639978139.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,74,J,0,0,1,0,1621639978492.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,16,Shift,0,0,0,0,1621639978587.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,74,j,0,0,0,0,1621639978590.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,85,u,0,0,0,0,1621639978670.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,85,u,0,0,0,0,1621639978807.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,68,d,0,0,0,0,1621639978832.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,68,d,0,0,0,0,1621639978967.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,71,g,0,0,0,0,1621639979066.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,71,g,0,0,0,0,1621639979185.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,69,e,0,0,0,0,1621639979341.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,69,e,0,0,0,0,1621639979445.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,32, ,0,0,0,0,1621639979622.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,32, ,0,0,0,0,1621639979738.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,16,Shift,0,0,1,0,1621639979809.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,80,P,0,0,1,0,1621639980053.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,16,Shift,0,0,0,0,1621639980161.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,80,p,0,0,0,0,1621639980170.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,65,a,0,0,0,0,1621639980191.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,65,a,0,0,0,0,1621639980325.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,84,t,0,0,0,0,1621639980415.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,84,t,0,0,0,0,1621639980540.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keydown,190,.,0,0,0,0,1621639980645.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,6,keyup,190,.,0,0,0,0,1621639980770.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,16,Shift,0,0,1,0,1621639981252.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,16,Shift,0,0,0,0,1621639981536.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,84,t,0,0,0,0,1621639981649.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,84,t,0,0,0,0,1621639981770.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,16,Shift,0,0,1,0,1621639982271.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,84,T,0,0,1,0,1621639982315.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,16,Shift,0,0,0,0,1621639982375.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,84,t,0,0,0,0,1621639982419.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,72,h,0,0,0,0,1621639982500.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,72,h,0,0,0,0,1621639982649.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,69,e,0,0,0,0,1621639982656.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,69,e,0,0,0,0,1621639982775.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,32, ,0,0,0,0,1621639982942.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,32, ,0,0,0,0,1621639983098.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,81,q,0,0,0,0,1621639983164.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,85,u,0,0,0,0,1621639983277.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,81,q,0,0,0,0,1621639983286.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,73,i,0,0,0,0,1621639983437.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,85,u,0,0,0,0,1621639983445.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,73,i,0,0,0,0,1621639983588.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,67,c,0,0,0,0,1621639983636.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,67,c,0,0,0,0,1621639983720.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,75,k,0,0,0,0,1621639983751.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,75,k,0,0,0,0,1621639983895.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,32, ,0,0,0,0,1621639984065.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,32, ,0,0,0,0,1621639984170.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,16,Shift,0,0,1,0,1621639984273.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,16,Shift,0,0,0,0,1621639984469.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,79,o,0,0,0,0,1621639984842.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,78,n,0,0,0,0,1621639984969.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,79,o,0,0,0,0,1621639985006.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,78,n,0,0,0,0,1621639985112.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,89,y,0,0,0,0,1621639986042.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,89,y,0,0,0,0,1621639986182.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,88,x,0,0,0,0,1621639986471.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,88,x,0,0,0,0,1621639986610.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,32, ,0,0,0,0,1621639986835.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,32, ,0,0,0,0,1621639986967.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,71,g,0,0,0,0,1621639987391.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,79,o,0,0,0,0,1621639987483.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,71,g,0,0,0,0,1621639987492.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,66,b,0,0,0,0,1621639987623.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,79,o,0,0,0,0,1621639987631.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,66,b,0,0,0,0,1621639987738.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,76,l,0,0,0,0,1621639987763.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keydown,73,i,0,0,0,0,1621639987859.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,76,l,0,0,0,0,1621639987939.00
2b7b0862-e003-4b2b-8ef9-2016657168c6,7,keyup,73,i,0,0,0,0,1621639987991.00
